Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price,prediction,target
11,1,72,39,2,1,1,68.6,69.9,14092.8,1602.6,504.8,1743.7,1,1
16,4,30,30,3,1,2,81.9,6.0,0.0,60.5,1414.0,1742.2,0,1
0,5,39,52,2,0,1,87.0,152.5,0.0,1970.2,1491.9,1336.8,0,1
2,5,35,18,1,1,3,72.4,167.9,0.0,272.5,919.3,688.7,0,0
3,4,37,26,1,0,1,60.7,128.2,0.0,1232.6,511.0,1022.4,1,0
0,4,41,25,2,0,1,61.0,109.2,0.0,2773.1,1007.4,2103.6,1,0
1,3,40,39,4,0,3,40.1,6.7,17682.8,0.0,735.8,253.4,1,0
4,4,63,33,0,1,0,51.6,105.0,6334.4,444.9,857.4,1609.5,1,1
2,3,57,32,1,0,1,55.1,113.6,1737.1,0.0,878.2,1330.9,1,0
17,4,40,18,3,0,1,83.8,194.8,18432.2,3018.2,305.8,1767.7,1,0
4,0,55,47,0,1,3,60.6,69.6,0.0,603.6,1058.0,452.6,0,0
0,1,19,50,4,1,2,35.0,212.0,0.0,3.0,1374.2,2088.5,0,0
15,3,61,43,4,1,3,62.0,65.8,13220.3,2235.3,874.5,2114.7,1,0
0,3,35,44,4,1,2,55.2,94.7,6768.4,107.4,1566.6,688.5,0,0
12,0,34,49,0,1,0,76.2,212.2,4378.7,162.1,951.8,1694.3,1,0
14,2,56,21,3,1,0,60.7,84.0,34956.2,80.8,316.2,1383.8,1,1
7,3,40,50,4,0,1,61.7,111.7,0.0,703.9,983.9,1027.9,1,1
0,0,42,41,3,0,3,72.3,116.4,0.0,0.0,1498.6,873.3,0,0
3,3,40,28,0,1,3,66.7,6.0,0.0,286.1,360.6,1011.8,0,0
3,4,72,31,0,1,3,63.2,77.9,0.0,0.0,884.6,690.5,0,0
1,4,33,38,0,0,1,54.5,142.3,0.0,617.6,153.3,1336.3,1,1
13,4,58,29,2,0,1,54.1,255.9,9513.9,0.0,770.5,857.7,1,0
10,5,69,25,2,0,1,35.0,153.8,0.0,0.0,539.1,1387.3,1,1
4,1,45,52,1,1,2,35.0,6.0,0.0,1227.3,1889.8,630.7,0,1
11,4,35,32,2,1,1,53.6,96.6,0.0,0.0,1907.9,1751.9,0,1
8,4,31,38,3,1,2,56.9,309.2,8127.4,0.0,930.2,1778.3,1,0
6,0,46,21,3,1,3,51.1,25.0,0.0,0.0,1362.4,1523.8,0,0
4,0,39,30,4,0,1,35.0,57.4,15870.0,1066.1,1198.3,1001.5,1,0
0,3,42,41,0,0,0,64.6,197.9,3635.6,731.4,404.6,1223.8,1,1
5,2,62,48,2,0,0,76.9,187.7,0.0,1975.1,1330.9,1993.0,1,0
12,5,25,38,0,0,1,73.6,40.0,4995.8,251.3,1197.8,852.7,1,0
4,3,35,18,0,0,2,59.3,181.5,10128.6,1401.4,100.0,964.0,1,1
0,1,25,22,3,1,1,35.0,196.0,0.0,1090.4,963.0,1173.0,1,0
3,4,44,20,2,0,3,57.1,21.9,0.0,0.0,1325.2,546.4,0,0
4,1,56,41,3,0,2,58.9,54.2,0.0,1468.7,1540.5,1296.0,0,1
14,0,35,34,0,1,0,51.0,133.0,0.0,0.0,2154.9,1559.0,0,0
0,1,23,31,0,0,1,35.0,15.5,0.0,0.0,1922.6,2129.3,0,1
4,5,40,28,0,1,0,35.0,6.0,0.0,0.0,1418.9,233.9,0,0
12,2,50,42,4,0,0,55.5,218.0,15483.0,657.4,1175.4,1567.8,1,0
1,1,65,31,1,1,1,100.1,273.1,0.0,0.0,1667.3,1636.1,0,0
0,4,17,32,1,0,2,44.1,138.9,15203.6,136.6,1344.2,1960.1,1,0
5,4,56,43,4,1,2,54.0,173.6,0.0,1431.5,490.5,1566.6,0,1
0,2,60,35,3,0,2,65.1,140.8,2247.2,0.0,468.5,950.0,0,1
0,3,46,19,2,0,3,59.0,199.6,0.0,81.2,823.0,1464.3,0,1
0,4,54,28,2,0,2,53.7,271.8,0.0,0.0,729.0,1398.4,0,1
2,5,57,34,3,1,1,53.7,30.2,8548.1,0.0,1581.3,1832.7,0,0
14,3,33,29,0,1,2,111.1,166.5,14173.9,0.0,1387.8,2259.2,1,1
0,2,50,54,3,1,2,73.1,175.7,0.0,0.0,1478.0,411.9,0,0
0,1,72,34,3,1,2,48.1,143.0,10447.0,791.2,1165.2,1072.5,0,1
2,4,20,61,0,1,0,56.6,72.5,27305.7,0.0,1125.1,1675.3,1,1
9,5,30,39,3,0,1,62.8,134.4,0.0,0.0,100.0,2002.5,1,1
12,5,72,57,2,1,2,62.4,243.5,5399.9,0.0,1299.1,1319.1,1,0
2,2,61,18,4,1,1,35.0,97.3,4704.9,26.7,1397.4,1825.5,0,1
10,5,40,27,2,1,1,42.3,16.4,0.0,2342.4,915.3,906.7,0,0
12,2,62,49,2,1,0,47.2,173.0,0.0,280.6,830.7,2765.4,1,0
2,1,33,20,3,0,2,59.2,196.2,12609.2,0.0,1074.6,1659.2,1,0
5,4,50,36,1,1,0,49.5,177.3,17353.7,0.0,847.8,1621.5,1,0
15,0,35,23,0,1,2,35.0,117.3,13579.3,0.0,1092.8,608.3,1,1
0,1,66,25,4,1,2,71.1,6.0,3211.5,1283.5,2066.6,1899.1,0,0
2,2,16,48,1,1,2,62.2,74.5,3026.0,0.0,389.3,1487.1,1,1
0,4,58,36,0,0,2,35.0,119.7,14092.8,2221.4,1177.7,879.0,0,1
10,1,72,29,4,0,3,35.0,177.9,2362.5,0.0,1008.3,1623.2,1,0
17,5,42,27,1,1,1,35.9,98.4,12048.2,0.0,1390.5,100.0,1,1
6,1,30,37,4,0,0,41.1,77.2,0.0,1088.4,1143.2,1691.7,1,0
5,3,36,20,4,1,2,35.0,6.0,14783.8,0.0,567.0,1221.7,1,1
11,2,34,18,4,0,1,66.6,38.1,0.0,0.0,466.8,894.8,1,1
9,5,46,31,0,0,0,39.4,43.3,2778.4,0.0,1255.3,1070.1,1,1
27,5,20,23,4,0,3,67.3,37.2,29008.9,0.0,593.3,1515.7,1,0
4,4,58,44,0,0,2,66.6,90.4,19379.1,0.0,609.4,1492.0,1,0
16,0,69,40,0,0,2,35.0,124.3,0.0,1137.9,680.1,838.0,1,0
3,4,37,33,3,1,2,48.6,40.5,17612.9,930.1,663.9,2119.7,1,0
11,1,36,26,0,0,2,87.1,89.1,7262.8,833.3,1337.6,1187.6,1,1
0,5,47,51,1,1,0,43.7,13.7,13498.7,0.0,1000.8,2767.3,0,1
17,2,39,28,4,0,2,69.8,138.4,0.0,0.0,808.7,167.1,1,0
14,4,48,24,1,0,1,50.6,70.4,3155.6,388.2,859.7,997.0,1,1
2,1,15,34,4,0,1,38.4,30.4,25501.9,625.7,1077.7,650.7,1,0
9,2,12,43,2,0,3,71.1,89.5,9067.8,70.7,1107.2,969.1,1,1
0,2,42,52,3,0,2,67.7,10.1,2230.2,0.0,1579.1,1244.8,0,0
9,1,46,40,2,1,3,52.1,34.1,10893.0,0.0,684.7,1142.0,1,0
7,4,37,52,3,0,1,38.5,158.5,16602.7,0.0,1580.2,1924.5,1,1
4,4,39,34,1,0,0,59.1,167.7,17216.0,0.0,675.3,2310.5,1,0
5,2,28,37,0,0,1,58.5,66.7,3567.4,782.5,100.0,2592.6,1,1
13,1,63,47,0,0,3,38.1,140.5,21914.7,929.0,734.1,1802.2,1,0
5,2,41,42,2,0,2,81.5,111.5,20732.5,0.0,598.9,700.0,1,1
0,2,44,29,2,0,3,52.1,50.3,23422.5,1898.0,188.8,679.2,1,1
19,4,35,32,2,1,3,60.3,28.5,0.0,0.0,968.7,697.6,0,1
24,1,53,47,4,1,1,68.9,82.6,4935.6,0.0,814.8,1752.8,1,0
9,0,72,39,0,1,3,48.6,89.9,19363.8,512.2,889.5,1767.3,1,1
2,3,42,48,0,0,2,53.0,241.9,2527.4,2134.6,1841.2,1654.1,0,1
2,0,26,40,3,1,2,56.5,181.6,1304.8,0.0,1432.0,2357.2,0,1
0,1,66,31,2,0,3,35.0,64.6,0.0,0.0,1513.6,1592.8,0,1
6,3,70,26,1,0,0,67.3,75.6,0.0,868.5,1200.8,1941.8,1,1
11,3,54,35,2,1,3,56.5,190.7,11085.7,0.0,332.9,1143.3,1,0
18,0,64,44,2,1,1,81.4,214.2,13489.1,763.6,688.2,886.9,1,0
5,4,67,44,0,0,3,61.7,252.4,4892.3,1689.1,1606.8,1179.4,1,0
6,5,58,18,4,0,0,52.5,88.5,0.0,0.0,100.0,803.6,1,0
3,5,15,54,2,0,1,39.9,152.3,423.1,130.8,525.8,2221.5,1,1
4,3,50,28,0,1,3,50.7,149.5,0.0,2824.8,1764.8,1098.4,0,1
12,0,54,32,2,0,0,95.6,34.2,9932.5,0.0,100.0,2499.8,1,0
0,5,67,29,0,0,1,35.0,261.6,0.0,0.0,1469.6,2118.3,1,1
1,2,23,18,3,0,3,49.4,97.6,0.0,771.6,413.3,472.3,1,1
0,1,46,52,4,1,1,100.6,168.1,1748.7,0.0,825.6,1596.9,0,0
18,4,52,42,4,0,2,70.8,249.3,14149.6,0.0,1089.3,1735.3,1,1
0,2,54,34,2,1,3,49.3,240.6,21977.1,853.6,628.4,1208.3,1,0
14,0,72,33,2,1,0,92.0,24.2,5275.2,0.0,787.3,1810.3,0,0
0,0,60,36,4,1,1,36.2,223.2,17149.6,0.0,1853.1,1140.3,0,1
13,2,49,49,2,1,0,35.0,31.4,5003.0,206.7,740.5,871.4,0,0
6,0,24,51,0,0,3,35.0,86.3,0.0,0.0,724.4,1382.9,1,1
13,5,42,37,4,0,2,65.9,179.7,454.3,0.0,975.9,418.7,1,1
0,4,38,26,0,1,2,65.2,83.9,12168.6,0.0,1617.3,2147.3,0,0
4,3,55,27,2,1,2,66.3,98.5,6510.5,20.1,1206.4,1341.0,0,1
11,1,36,42,3,1,0,54.6,151.9,0.0,175.4,1188.9,2569.5,0,0
10,1,39,21,4,0,3,73.3,6.0,2516.6,32.2,1210.0,1132.8,1,0
8,3,46,42,4,0,0,79.7,120.2,0.0,0.0,917.7,883.6,1,1
10,3,59,37,0,0,0,80.2,177.3,0.0,379.8,1212.1,464.4,1,0
0,3,72,34,0,1,1,35.0,69.0,20357.6,0.0,1048.3,870.3,0,1
10,4,38,39,0,1,3,39.8,194.3,10322.4,0.0,564.2,2777.0,1,1
30,1,67,54,2,1,0,50.9,346.2,0.0,0.0,660.8,1091.0,1,0
25,2,52,28,0,0,0,35.0,195.1,0.0,2130.0,1389.3,932.3,1,1
0,4,58,42,2,1,3,39.2,216.0,34205.7,498.7,1230.6,1252.7,0,0
8,5,72,36,3,1,2,68.4,123.6,20257.9,0.0,1178.8,1627.9,1,0
3,1,47,35,0,1,3,63.9,15.9,13563.8,192.1,439.0,767.7,1,0
0,0,45,31,2,0,1,84.1,134.4,0.0,0.0,436.4,983.6,1,0
8,2,28,51,1,1,3,35.0,23.7,4881.7,0.0,654.8,169.4,1,1
0,4,59,39,2,1,3,69.7,237.2,1609.0,1365.5,709.3,1469.1,0,0
20,1,66,18,4,0,3,41.0,79.2,0.0,0.0,133.1,1771.3,1,0
1,3,65,22,2,0,0,79.6,102.8,0.0,1698.9,636.5,1638.1,1,0
2,5,51,39,1,1,2,71.3,113.2,17032.8,429.8,667.0,1620.0,0,0
1,5,39,22,3,1,2,58.1,182.5,7212.7,643.2,100.0,1460.5,0,1
0,4,72,31,1,0,1,67.3,57.4,13442.3,0.0,1783.2,1232.3,0,0
0,4,46,21,3,1,3,35.0,244.4,13265.6,0.0,406.1,1514.2,0,1
9,1,48,33,2,1,2,54.4,162.1,0.0,0.0,1113.6,2010.9,0,1
5,1,61,49,3,1,0,50.0,51.3,0.0,929.3,1818.7,769.0,0,0
6,3,50,31,1,0,0,35.0,139.2,0.0,1389.6,1422.1,1766.6,1,0
10,2,69,39,1,1,1,78.5,165.1,0.0,0.0,1070.6,1488.9,1,0
4,1,31,42,1,0,1,74.8,170.0,0.0,1262.4,1137.4,1857.5,1,0
0,1,63,36,0,0,2,61.7,100.7,10647.1,0.0,1268.2,1551.2,1,1
12,4,30,49,3,0,2,35.0,179.2,0.0,525.5,1528.9,2348.6,1,1
8,5,32,41,4,0,2,79.3,118.1,478.3,1611.5,418.7,2792.9,1,0
0,1,54,46,4,1,1,54.2,6.4,26204.1,0.0,1601.6,2058.5,0,0
0,5,38,26,4,1,2,35.0,62.2,9329.2,0.0,1595.8,1014.1,0,0
13,4,50,45,1,0,1,65.0,160.1,5196.4,0.0,249.0,100.0,1,0
9,4,70,29,2,0,1,49.2,71.1,5204.7,0.0,578.3,1783.5,1,0
6,1,59,25,0,0,2,35.0,189.2,0.0,843.0,1221.2,1660.1,1,0
4,3,70,40,2,0,0,80.5,57.3,0.0,0.0,400.5,368.8,1,0
9,0,50,18,3,1,3,52.3,87.3,0.0,480.1,558.7,1530.6,0,1
0,5,65,33,0,1,3,76.2,54.0,7277.1,549.4,1453.8,1463.0,0,0
0,5,42,30,0,1,1,44.2,166.5,14575.7,1568.1,657.1,1673.5,1,1
5,0,55,26,4,0,2,62.7,105.6,26143.8,0.0,100.0,2133.6,1,1
8,2,70,52,4,1,2,35.0,153.6,0.0,1755.1,552.3,2148.3,1,1
0,1,54,22,2,0,2,53.1,34.4,16719.1,1941.2,634.3,1601.3,1,0
2,2,25,32,4,0,2,40.6,37.6,6244.8,0.0,1170.4,2063.7,1,1
9,5,62,35,2,1,3,80.9,173.3,1618.5,0.0,684.3,1903.2,0,1
7,3,44,28,0,0,2,39.0,209.3,19495.8,0.0,100.0,1883.4,1,0
17,2,55,34,3,0,0,58.4,36.4,13470.1,0.0,638.8,1600.5,1,1
19,0,70,33,1,0,2,49.1,171.5,10781.8,1560.6,949.7,1249.2,1,1
0,5,67,27,2,1,0,35.0,248.6,0.0,22.7,1437.0,2957.7,0,0
14,0,36,49,0,0,1,35.0,166.0,11317.4,0.0,1405.0,1149.3,1,1
12,2,36,26,3,1,2,90.1,87.9,0.0,0.0,100.0,1640.5,0,0
0,2,56,29,3,0,2,60.7,136.9,15822.0,1221.6,613.2,1562.9,1,0
7,3,67,41,1,1,2,42.5,212.5,10639.9,444.2,1392.1,1378.5,1,1
1,2,54,52,3,1,1,44.3,158.8,1658.2,28.0,1140.7,1744.5,0,1
0,2,54,41,4,1,3,35.0,104.2,9025.1,538.6,1287.4,1048.6,0,0
3,2,58,18,3,1,0,35.0,6.0,15069.6,1039.4,879.9,339.9,0,0
0,4,27,41,1,1,3,72.7,141.6,8671.1,0.0,512.6,1099.9,0,1
5,2,38,37,3,1,1,53.5,233.8,0.0,667.6,1471.9,2079.0,0,1
13,3,36,36,4,0,0,65.8,153.1,0.0,0.0,1179.4,1922.2,1,0
9,5,49,24,2,1,1,64.6,100.6,0.0,0.0,550.5,201.4,0,1
7,0,58,43,2,1,1,38.7,113.7,14110.0,464.2,1017.5,2167.1,1,1
5,4,26,38,1,0,3,35.0,120.3,18702.8,759.7,1267.5,2212.5,1,0
0,1,32,18,4,0,3,67.1,211.8,0.0,0.0,772.2,694.4,0,1
1,0,26,40,0,0,2,73.7,235.8,5147.6,385.9,927.4,494.6,1,0
13,2,21,35,0,0,1,49.2,153.7,0.0,0.0,973.5,1215.5,1,1
8,1,45,54,4,1,0,47.2,70.2,0.0,545.4,833.5,2138.5,1,0
1,3,55,33,0,0,2,67.4,309.1,0.0,0.0,100.0,1051.1,0,1
3,3,55,32,2,1,3,45.8,230.6,0.0,660.9,341.7,1392.3,0,1
0,0,50,43,4,0,0,43.8,171.6,7489.4,0.0,633.6,2139.6,1,1
17,1,46,45,2,0,2,73.0,199.2,0.0,1004.2,412.9,1099.8,1,1
6,3,46,32,0,1,3,35.0,312.8,514.9,1332.4,1409.3,1262.2,0,0
5,2,41,44,2,1,0,48.5,58.1,8688.9,1611.1,728.9,855.6,1,1
13,2,30,39,0,1,2,61.8,64.5,17593.4,90.3,980.3,1440.6,1,1
0,3,35,38,1,1,1,76.2,6.0,37363.2,438.6,1106.3,1070.7,0,1
15,5,72,38,2,0,2,71.7,160.7,8753.6,335.8,712.0,1864.7,1,1
2,0,29,30,3,1,2,35.0,55.4,0.0,1170.2,2325.0,1279.4,0,0
0,2,36,44,3,1,1,35.0,220.3,0.0,1981.0,592.6,1046.1,0,0
15,5,59,42,2,0,0,45.1,112.0,0.0,0.0,926.0,519.3,1,0
13,5,72,31,1,0,0,66.3,41.3,0.0,0.0,2009.7,869.9,0,1
0,1,28,39,0,0,3,66.9,120.5,7294.2,0.0,236.7,1824.5,1,0
19,0,56,59,4,0,2,90.8,6.0,0.0,224.2,586.5,2927.1,0,0
5,0,45,27,4,1,1,36.1,132.0,13020.9,0.0,876.8,1808.4,1,1
0,1,65,41,1,1,2,44.8,224.3,11917.0,0.0,1483.8,2332.8,0,1
0,5,40,33,1,1,3,62.2,67.6,5878.4,0.0,659.5,1830.4,0,0
23,5,61,39,4,0,0,64.0,39.6,14456.1,0.0,1867.9,1532.2,1,1
0,3,39,47,3,1,1,72.8,168.0,0.0,0.0,1158.4,1518.4,0,1
1,1,52,35,4,0,2,47.1,219.7,4257.0,0.0,1221.5,1911.9,1,0
0,0,54,26,2,1,3,72.5,40.1,0.0,607.0,1212.9,784.9,0,0
8,4,59,28,1,0,3,64.1,204.0,0.0,0.0,1484.2,2015.5,1,1
0,5,67,18,2,1,1,50.7,73.5,6705.2,904.2,1741.5,1702.8,0,1
0,0,39,29,4,1,2,78.6,163.7,21911.4,48.6,1095.3,2203.2,0,0
11,2,45,36,1,0,1,35.0,147.6,0.0,0.0,946.6,960.5,1,0
10,4,48,34,0,0,1,66.0,167.9,11769.2,2499.3,791.2,100.0,1,0
4,4,34,42,2,0,2,64.7,105.9,5841.5,0.0,521.1,1647.9,1,0
12,2,72,39,4,1,0,41.0,134.5,5621.0,1058.5,1067.3,1795.1,1,1
8,5,65,31,2,0,3,88.5,140.8,4475.5,159.7,1042.3,631.2,1,0
4,2,19,18,1,1,1,54.7,224.3,18900.5,2136.4,948.3,696.7,1,1
3,2,67,39,4,0,2,35.0,203.6,9399.2,0.0,1536.9,1287.6,1,1
0,0,50,40,0,1,3,53.1,63.0,0.0,574.7,1524.0,1138.9,0,0
5,4,55,37,0,0,0,50.7,162.4,0.0,375.2,976.3,648.7,1,0
7,1,36,46,0,0,2,66.3,115.5,25244.1,287.2,251.4,2150.5,1,1
0,5,35,61,3,0,3,62.8,86.7,5083.1,1835.0,1388.9,1272.6,0,0
5,5,59,26,2,0,1,45.1,180.5,8935.4,825.6,707.6,1568.7,1,1
0,2,32,33,0,0,0,75.3,47.7,22067.5,991.6,1163.8,2146.6,1,1
8,5,35,34,4,0,1,64.6,257.3,3307.4,0.0,1020.8,1390.1,1,0
8,0,49,33,0,1,2,72.7,156.5,0.0,245.1,583.3,2587.5,1,0
18,0,63,47,3,0,3,105.2,6.0,0.0,0.0,1144.9,2262.7,0,1
14,1,42,20,1,0,0,43.9,151.8,0.0,0.0,1180.9,1304.3,1,0
20,0,32,30,3,1,2,75.0,64.3,28113.9,0.0,1726.0,894.0,1,1
8,2,45,33,4,0,1,59.8,90.1,16082.4,609.2,823.5,1634.1,1,0
10,5,53,40,2,1,1,66.7,162.0,0.0,0.0,959.7,774.7,0,1
22,5,49,28,3,0,3,76.1,155.7,1206.4,0.0,1099.5,1561.9,1,1
0,3,48,38,3,1,2,35.0,266.3,5634.7,1409.9,498.6,1494.6,0,0
0,3,23,39,3,1,1,48.8,169.3,25915.5,992.2,545.7,2638.1,1,0
16,5,40,41,3,0,2,50.0,52.3,0.0,0.0,1111.8,1914.2,0,1
0,0,42,39,4,1,2,35.0,105.5,12493.8,0.0,744.2,351.1,0,1
17,1,27,37,0,1,3,35.0,159.9,20928.3,1123.0,820.5,1091.6,1,1
0,3,54,19,1,1,0,66.7,150.8,0.0,540.8,957.4,963.8,0,0
10,3,46,33,0,0,3,64.6,88.0,6384.8,624.8,669.4,1965.7,1,1
0,3,61,24,3,1,0,45.4,133.7,0.0,675.2,573.3,371.7,0,0
4,4,53,38,4,0,2,35.0,171.2,7353.6,0.0,1182.9,740.9,1,0
3,1,35,44,3,1,3,42.2,183.6,0.0,0.0,100.0,1680.8,1,1
1,1,12,36,1,1,2,42.0,86.1,13741.7,0.0,757.8,3102.3,1,1
9,0,44,49,3,0,3,41.5,147.9,6727.8,898.8,543.7,585.0,1,0
12,1,63,47,1,1,2,57.3,35.6,22677.8,0.0,629.0,1241.9,1,0
7,4,69,29,3,1,0,35.0,201.3,30843.9,1851.4,1173.9,915.0,0,0
2,3,63,39,1,1,0,45.0,278.3,0.0,0.0,100.0,1354.7,1,0
5,3,34,31,0,0,1,40.6,91.8,0.0,133.9,392.6,559.8,1,1
18,4,50,42,3,1,2,54.9,55.1,0.0,0.0,802.1,1377.4,0,1
0,4,31,30,3,1,1,43.1,105.7,6000.7,129.3,673.2,1870.8,0,1
17,0,43,35,2,1,1,35.0,15.1,0.0,0.0,1053.7,1472.4,0,1
17,1,59,47,0,1,3,46.3,178.7,0.0,998.7,991.1,2266.5,1,0
10,3,62,34,4,0,2,50.3,125.7,0.0,803.6,725.6,805.5,1,0
16,4,47,27,3,1,1,35.0,46.3,13073.2,889.9,124.2,1184.7,1,0
4,0,25,31,2,1,0,47.5,159.5,17914.8,0.0,878.1,1182.4,1,1
12,1,30,31,4,1,2,58.6,135.0,0.0,987.6,917.2,2032.7,1,1
0,0,25,36,2,1,0,64.1,143.6,2155.2,2888.2,1383.1,1505.1,0,1
4,2,70,37,2,1,0,58.8,92.3,0.0,0.0,1519.7,1988.9,0,1
0,2,37,35,4,0,3,47.6,191.9,0.0,0.0,1574.6,1799.2,0,1
4,0,66,32,3,0,2,88.3,100.9,5545.7,313.3,548.8,1938.0,1,1
0,1,57,28,2,1,3,35.0,54.5,13511.5,0.0,1042.2,3030.9,0,1
0,1,38,43,2,0,1,71.8,191.6,2720.5,666.8,596.3,2880.6,1,1
7,5,48,41,1,0,0,35.0,206.7,12227.1,376.2,1194.4,1777.9,1,0
7,2,33,20,2,1,0,50.2,29.2,0.0,0.0,878.6,1585.9,0,0
7,5,41,40,2,0,2,35.0,251.5,8099.5,4231.8,787.7,1213.3,1,0
3,3,59,23,4,1,3,87.0,107.3,12841.4,0.0,486.0,1529.9,0,1
12,5,45,36,4,0,3,35.0,160.1,13692.1,0.0,100.0,1824.2,1,0
0,0,56,32,2,1,2,35.0,71.2,3102.1,0.0,939.0,1597.3,0,0
11,4,41,30,4,1,1,35.0,359.9,9754.2,1389.3,125.3,509.0,1,1
0,2,15,42,2,1,3,47.9,87.8,0.0,375.8,464.3,1181.7,0,1
10,3,61,55,4,0,1,35.0,150.3,8201.5,453.4,640.0,662.1,1,1
1,2,46,34,2,0,2,35.0,94.6,0.0,0.0,1446.3,944.1,0,0
3,1,25,26,3,1,0,56.3,142.3,6560.9,2494.5,1173.7,982.6,1,1
10,2,66,33,3,1,1,77.8,129.7,0.0,794.9,820.3,1182.6,1,0
11,5,59,46,0,0,2,43.5,185.7,23281.1,0.0,841.8,2162.3,1,1
0,0,49,36,4,0,2,62.9,173.5,754.4,2140.5,756.0,2081.7,0,1
0,1,26,35,1,0,0,42.2,188.3,0.0,539.7,856.9,1637.4,1,1
1,1,53,25,0,1,3,56.5,79.3,5009.6,0.0,912.7,940.4,0,1
0,5,67,33,3,1,1,35.0,194.0,11789.8,0.0,1586.5,1596.4,0,0
2,5,17,41,1,1,2,37.5,56.2,0.0,0.0,1265.2,1771.2,0,1
7,0,52,36,3,0,2,45.1,180.3,23415.7,0.0,663.6,728.6,1,1
6,4,30,30,0,0,0,61.3,305.1,20484.6,665.8,719.3,2693.5,1,0
1,0,63,30,4,1,2,42.5,189.8,16633.4,0.0,100.0,1788.0,0,0
9,1,32,50,4,0,3,35.0,51.9,3075.8,521.4,723.8,2138.5,1,1
11,3,42,50,0,1,3,59.7,118.9,10112.7,60.3,1020.5,1416.3,1,0
6,4,45,32,2,0,1,35.0,14.5,89.2,0.0,1557.4,1602.7,0,1
0,4,53,29,1,0,0,87.6,151.1,9095.9,0.0,1192.0,1759.7,1,0
10,1,68,36,0,0,0,68.8,111.8,0.0,0.0,1275.3,1080.1,1,0
0,2,30,19,4,0,1,77.9,242.5,0.0,0.0,624.5,909.7,1,0
5,1,60,35,1,0,2,51.3,232.9,0.0,461.2,825.9,1899.5,1,1
4,3,63,49,3,0,2,35.0,91.0,11479.5,756.6,1093.3,1001.4,1,1
0,3,55,34,4,1,3,38.0,214.3,13547.3,180.9,552.4,2026.5,0,0
12,5,66,50,1,1,3,60.7,250.6,661.8,0.0,1125.0,2025.9,1,0
0,0,51,43,4,0,0,79.3,73.3,0.0,0.0,1797.9,2400.4,0,0
12,3,33,24,1,1,1,40.4,6.0,6625.9,1941.3,1334.4,1616.2,1,0
7,3,52,18,1,0,3,35.0,105.3,10512.2,0.0,1361.7,2016.6,1,0
23,1,27,22,3,1,3,56.9,147.1,9587.7,770.6,773.6,450.4,1,1
13,0,42,36,2,1,0,39.8,6.0,0.0,145.2,1303.5,1950.3,0,0
9,5,56,48,0,0,1,45.5,135.7,9239.6,0.0,1126.3,1654.5,1,0
19,3,59,31,4,1,2,51.1,125.2,0.0,646.7,1487.6,1041.5,0,1
22,0,38,34,2,1,2,35.0,100.0,7032.6,517.6,1441.2,1008.7,1,0
12,4,64,37,3,1,1,82.6,6.0,0.0,216.3,1219.5,1462.7,0,0
0,5,34,29,3,1,2,56.9,338.9,0.0,899.5,1455.7,1892.2,0,1
0,2,51,33,1,0,2,44.4,167.8,22052.1,1381.7,1121.3,1523.1,1,1
5,3,15,36,3,0,1,36.0,44.1,23275.6,0.0,810.5,399.9,1,0
13,1,50,23,1,1,3,54.5,146.9,26839.8,0.0,824.5,1003.7,1,0
0,4,43,30,1,1,1,68.8,62.8,0.0,1413.5,1450.8,1442.5,0,1
0,2,58,46,3,1,1,60.1,159.7,17623.9,0.0,679.0,1516.0,0,0
0,5,60,33,3,0,3,71.7,120.1,1533.2,0.0,100.0,1566.2,0,0
0,1,55,44,0,0,0,35.0,137.4,12284.1,0.0,973.7,2106.8,1,1
0,1,66,47,4,1,0,75.7,17.9,3709.7,239.1,1098.8,1716.2,0,0
5,1,40,42,4,1,3,35.0,162.9,16913.4,12.9,1150.4,1829.8,1,1
0,4,36,50,3,0,1,73.7,171.4,10177.7,0.0,1489.2,2360.0,1,1
11,4,47,42,2,0,1,78.2,6.0,14738.1,2806.2,853.1,1727.6,1,1
4,1,53,29,2,1,3,35.0,114.1,0.0,0.0,121.4,703.9,0,0
0,0,40,18,0,0,2,50.3,338.9,12833.3,1460.3,1259.3,1498.9,1,0
0,0,47,18,4,1,2,88.1,70.2,19338.3,0.0,1217.2,471.5,0,0
0,5,59,39,0,1,1,35.0,96.3,0.0,0.0,1745.6,1629.0,0,1
4,3,47,22,1,1,3,73.7,154.4,0.0,1596.6,981.4,365.8,0,1
5,0,58,18,4,0,0,35.0,95.3,0.0,0.0,1038.9,1358.3,1,1
5,3,45,23,0,0,0,79.4,140.1,0.0,0.0,711.5,1447.7,1,0
0,2,60,42,0,0,3,58.8,125.5,0.0,0.0,1550.3,1003.4,0,0
9,0,72,37,3,1,1,40.7,79.5,46034.2,0.0,270.3,2066.0,1,1
1,0,57,22,2,1,2,45.5,155.1,12410.8,0.0,1088.3,1920.0,1,1
0,5,13,42,3,0,2,53.9,241.1,0.0,733.2,1445.6,1919.1,0,1
8,3,72,34,1,0,0,56.5,152.0,0.0,0.0,553.5,1896.5,1,1
5,5,52,32,0,1,2,60.9,39.2,0.0,13.4,1309.3,995.7,0,1
0,4,56,50,4,1,3,42.9,130.5,0.0,988.5,1089.9,100.0,0,1
14,4,40,46,2,0,1,42.6,6.0,0.0,125.0,501.1,364.5,0,0
